SE-X,,2020-05-24,-14,-1,71,-10,-2,1
SE-X,,2020-05-25,10,8,,-18,-19,4
SE-X,,2020-05-26,4,2,,-15,-16,3
SE-X,,2020-05-27,9,9,,-18,-16,4
SE-X,,2020-05-28,6,8,92,-17,-17,4
SE-X,,2020-05-29,3,4,,-13,-18,3
SE-X,,2020-05-30,-1,8,,6,7,-1
SE-X,,2020-05-31,0,18,151,0,10,-3
SE-X,,2020-06-01,9,4,,-14,-17,2
SE-X,,2020-06-02,3,3,,-15,-16,3
SE-X,,2020-06-03,7,6,,-12,-15,3
SE-X,,2020-06-04,7,6,,-12,-17,3
SE-X,,2020-06-05,1,0,,-10,-20,3
SE-X,,2020-06-06,-17,-2,27,-15,-8,4
SE-X,,2020-06-07,-8,3,82,-7,4,1
SE-X,,2020-06-08,11,5,,-13,-17,4
SE-X,,2020-06-09,9,4,,-10,-18,3
SE-X,,2020-06-10,11,7,,-6,-19,2
SE-X,,2020-06-11,13,11,,-12,-20,3
SE-X,,2020-06-12,1,0,,-11,-26,2
